Date,Race,Gender,Participation
2008-05-01,white,NA,0.659
2008-05-01,white,women,0.596
2008-05-01,white,men,0.725
2008-06-01,all,NA,0.66
2008-06-01,black,NA,0.636
2008-06-01,black,women,0.612
2008-06-01,black,men,0.6659999999999999
2008-06-01,hispanic,NA,0.688
2008-06-01,hispanic,women,0.565
2008-06-01,hispanic,men,0.804
2008-06-01,white,NA,0.659
2008-06-01,white,women,0.596
2008-06-01,white,men,0.725
2008-07-01,all,NA,0.66
2008-07-01,black,NA,0.636
2008-07-01,black,women,0.612
2008-07-01,black,men,0.665
2008-07-01,hispanic,NA,0.688
2008-07-01,hispanic,women,0.564
2008-07-01,hispanic,men,0.804
2008-07-01,white,NA,0.659
2008-07-01,white,women,0.597
2008-07-01,white,men,0.725
2008-08-01,all,NA,0.66
2008-08-01,black,NA,0.637
2008-08-01,black,women,0.613
2008-08-01,black,men,0.6659999999999999
2008-08-01,hispanic,NA,0.687
2008-08-01,hispanic,women,0.564
2008-08-01,hispanic,men,0.804
2008-08-01,white,NA,0.659
2008-08-01,white,women,0.597
2008-08-01,white,men,0.725
2008-09-01,all,NA,0.66
2008-09-01,black,NA,0.637
2008-09-01,black,women,0.613
2008-09-01,black,men,0.6659999999999999
2008-09-01,hispanic,NA,0.687
2008-09-01,hispanic,women,0.563
2008-09-01,hispanic,men,0.804
2008-09-01,white,NA,0.659
2008-09-01,white,women,0.597
2008-09-01,white,men,0.725
2008-10-01,all,NA,0.66
2008-10-01,black,NA,0.636
2008-10-01,black,women,0.612
2008-10-01,black,men,0.6659999999999999
2008-10-01,hispanic,NA,0.687
2008-10-01,hispanic,women,0.562
2008-10-01,hispanic,men,0.804
2008-10-01,white,NA,0.659
2008-10-01,white,women,0.598
2008-10-01,white,men,0.725
2008-11-01,all,NA,0.66
2008-11-01,black,NA,0.636
2008-11-01,black,women,0.613
2008-11-01,black,men,0.665
2008-11-01,hispanic,NA,0.6859999999999999
2008-11-01,hispanic,women,0.562
2008-11-01,hispanic,men,0.8029999999999999
2008-11-01,white,NA,0.659
2008-11-01,white,women,0.598
2008-11-01,white,men,0.7240000000000001
2008-12-01,all,NA,0.66
2008-12-01,black,NA,0.636
2008-12-01,black,women,0.613
2008-12-01,black,men,0.664
2008-12-01,hispanic,NA,0.685
2008-12-01,hispanic,women,0.562
2008-12-01,hispanic,men,0.802
2008-12-01,white,NA,0.659
2008-12-01,white,women,0.598
2008-12-01,white,men,0.7240000000000001
2009-01-01,all,NA,0.66
2009-01-01,black,NA,0.636
2009-01-01,black,women,0.613
2009-01-01,black,men,0.664
2009-01-01,hispanic,NA,0.685
2009-01-01,hispanic,women,0.562
2009-01-01,hispanic,men,0.8009999999999999
2009-01-01,white,NA,0.659
2009-01-01,white,women,0.598
2009-01-01,white,men,0.7240000000000001
2009-02-01,all,NA,0.66
2009-02-01,black,NA,0.635
2009-02-01,black,women,0.612
2009-02-01,black,men,0.6629999999999999
2009-02-01,hispanic,NA,0.684
2009-02-01,hispanic,women,0.562
2009-02-01,hispanic,men,0.8
2009-02-01,white,NA,0.659
2009-02-01,white,women,0.598
2009-02-01,white,men,0.7240000000000001
2009-03-01,all,NA,0.659
2009-03-01,black,NA,0.634
2009-03-01,black,women,0.611
2009-03-01,black,men,0.662
2009-03-01,hispanic,NA,0.684
2009-03-01,hispanic,women,0.563
2009-03-01,hispanic,men,0.7979999999999999
2009-03-01,white,NA,0.659
2009-03-01,white,women,0.598
2009-03-01,white,men,0.723
2009-04-01,all,NA,0.659
2009-04-01,black,NA,0.633
2009-04-01,black,women,0.61
2009-04-01,black,men,0.662
2009-04-01,hispanic,NA,0.684
2009-04-01,hispanic,women,0.564
2009-04-01,hispanic,men,0.797
2009-04-01,white,NA,0.659
2009-04-01,white,women,0.599
2009-04-01,white,men,0.723
2009-05-01,all,NA,0.659
2009-05-01,black,NA,0.633
2009-05-01,black,women,0.609
2009-05-01,black,men,0.6609999999999999
2009-05-01,hispanic,NA,0.6829999999999999
2009-05-01,hispanic,women,0.564
2009-05-01,hispanic,men,0.7959999999999999
2009-05-01,white,NA,0.659
2009-05-01,white,women,0.599
2009-05-01,white,men,0.722
2009-06-01,all,NA,0.6579999999999999
2009-06-01,black,NA,0.632
2009-06-01,black,women,0.61
2009-06-01,black,men,0.66
2009-06-01,hispanic,NA,0.682
2009-06-01,hispanic,women,0.564
2009-06-01,hispanic,men,0.794
2009-06-01,white,NA,0.6579999999999999
2009-06-01,white,women,0.599
2009-06-01,white,men,0.722
2009-07-01,all,NA,0.6579999999999999
2009-07-01,black,NA,0.631
2009-07-01,black,women,0.609
2009-07-01,black,men,0.6579999999999999
2009-07-01,hispanic,NA,0.682
2009-07-01,hispanic,women,0.564
2009-07-01,hispanic,men,0.794
2009-07-01,white,NA,0.6579999999999999
2009-07-01,white,women,0.599
2009-07-01,white,men,0.721
2009-08-01,all,NA,0.657
2009-08-01,black,NA,0.629
2009-08-01,black,women,0.608
2009-08-01,black,men,0.6559999999999999
2009-08-01,hispanic,NA,0.6809999999999999
2009-08-01,hispanic,women,0.564
2009-08-01,hispanic,men,0.7929999999999999
2009-08-01,white,NA,0.657
2009-08-01,white,women,0.599
2009-08-01,white,men,0.72
2009-09-01,all,NA,0.6559999999999999
2009-09-01,black,NA,0.628
2009-09-01,black,women,0.607
2009-09-01,black,men,0.653
2009-09-01,hispanic,NA,0.6809999999999999
2009-09-01,hispanic,women,0.564
2009-09-01,hispanic,men,0.7909999999999999
2009-09-01,white,NA,0.657
2009-09-01,white,women,0.598
2009-09-01,white,men,0.7190000000000001
2009-10-01,all,NA,0.6559999999999999
2009-10-01,black,NA,0.626
2009-10-01,black,women,0.606
2009-10-01,black,men,0.6509999999999999
2009-10-01,hispanic,NA,0.68
2009-10-01,hispanic,women,0.564
2009-10-01,hispanic,men,0.79
2009-10-01,white,NA,0.6559999999999999
2009-10-01,white,women,0.598
2009-10-01,white,men,0.718
2009-11-01,all,NA,0.655
2009-11-01,black,NA,0.625
2009-11-01,black,women,0.604
2009-11-01,black,men,0.6509999999999999
2009-11-01,hispanic,NA,0.68
2009-11-01,hispanic,women,0.565
2009-11-01,hispanic,men,0.789
2009-11-01,white,NA,0.655
2009-11-01,white,women,0.597
2009-11-01,white,men,0.7170000000000001
2009-12-01,all,NA,0.654
2009-12-01,black,NA,0.624
2009-12-01,black,women,0.603
2009-12-01,black,men,0.65
2009-12-01,hispanic,NA,0.68
2009-12-01,hispanic,women,0.565
2009-12-01,hispanic,men,0.7879999999999999
2009-12-01,white,NA,0.654
2009-12-01,white,women,0.596
2009-12-01,white,men,0.716
2010-01-01,all,NA,0.653
2010-01-01,black,NA,0.624
2010-01-01,black,women,0.603
2010-01-01,black,men,0.649
2010-01-01,hispanic,NA,0.68
2010-01-01,hispanic,women,0.5660000000000001
2010-01-01,hispanic,men,0.787
2010-01-01,white,NA,0.653
2010-01-01,white,women,0.595
2010-01-01,white,men,0.7140000000000001
2010-02-01,all,NA,0.652
2010-02-01,black,NA,0.623
2010-02-01,black,women,0.602
2010-02-01,black,men,0.649
2010-02-01,hispanic,NA,0.68
2010-02-01,hispanic,women,0.5660000000000001
2010-02-01,hispanic,men,0.787
2010-02-01,white,NA,0.652
2010-02-01,white,women,0.595
2010-02-01,white,men,0.713
2010-03-01,all,NA,0.652
2010-03-01,black,NA,0.624
2010-03-01,black,women,0.602
2010-03-01,black,men,0.65
2010-03-01,hispanic,NA,0.679
2010-03-01,hispanic,women,0.5660000000000001
2010-03-01,hispanic,men,0.7859999999999999
2010-03-01,white,NA,0.652
2010-03-01,white,women,0.594
2010-03-01,white,men,0.713
2010-04-01,all,NA,0.6509999999999999
2010-04-01,black,NA,0.623
2010-04-01,black,women,0.602
2010-04-01,black,men,0.649
2010-04-01,hispanic,NA,0.679
2010-04-01,hispanic,women,0.5660000000000001
2010-04-01,hispanic,men,0.785
2010-04-01,white,NA,0.6509999999999999
2010-04-01,white,women,0.594
2010-04-01,white,men,0.7120000000000001
2010-05-01,all,NA,0.6509999999999999
2010-05-01,black,NA,0.623
2010-05-01,black,women,0.601
2010-05-01,black,men,0.649
2010-05-01,hispanic,NA,0.6779999999999999
2010-05-01,hispanic,women,0.5660000000000001
2010-05-01,hispanic,men,0.784
2010-05-01,white,NA,0.65
2010-05-01,white,women,0.593
2010-05-01,white,men,0.711
2010-06-01,all,NA,0.65
2010-06-01,black,NA,0.622
2010-06-01,black,women,0.6
2010-06-01,black,men,0.649
2010-06-01,hispanic,NA,0.677
2010-06-01,hispanic,women,0.565
2010-06-01,hispanic,men,0.784
2010-06-01,white,NA,0.65
2010-06-01,white,women,0.5920000000000001
2010-06-01,white,men,0.71
2010-07-01,all,NA,0.649
2010-07-01,black,NA,0.621
2010-07-01,black,women,0.599
2010-07-01,black,men,0.649
2010-07-01,hispanic,NA,0.677
2010-07-01,hispanic,women,0.564
2010-07-01,hispanic,men,0.7829999999999999
2010-07-01,white,NA,0.649
2010-07-01,white,women,0.5920000000000001
2010-07-01,white,men,0.71
2010-08-01,all,NA,0.649
2010-08-01,black,NA,0.621
2010-08-01,black,women,0.599
2010-08-01,black,men,0.649
2010-08-01,hispanic,NA,0.6759999999999999
2010-08-01,hispanic,women,0.564
2010-08-01,hispanic,men,0.782
2010-08-01,white,NA,0.648
2010-08-01,white,women,0.591
2010-08-01,white,men,0.7090000000000001
2010-09-01,all,NA,0.648
2010-09-01,black,NA,0.621
2010-09-01,black,women,0.599
2010-09-01,black,men,0.649
2010-09-01,hispanic,NA,0.6759999999999999
2010-09-01,hispanic,women,0.565
2010-09-01,hispanic,men,0.7809999999999999
2010-09-01,white,NA,0.648
2010-09-01,white,women,0.591
2010-09-01,white,men,0.7090000000000001
2010-10-01,all,NA,0.648
2010-10-01,black,NA,0.622
2010-10-01,black,women,0.599
2010-10-01,black,men,0.649
2010-10-01,hispanic,NA,0.6759999999999999
2010-10-01,hispanic,women,0.565
2010-10-01,hispanic,men,0.78
2010-10-01,white,NA,0.647
2010-10-01,white,women,0.59
2010-10-01,white,men,0.708
2010-11-01,all,NA,0.647
2010-11-01,black,NA,0.622
2010-11-01,black,women,0.6
2010-11-01,black,men,0.649
2010-11-01,hispanic,NA,0.675
2010-11-01,hispanic,women,0.565
2010-11-01,hispanic,men,0.779
2010-11-01,white,NA,0.647
2010-11-01,white,women,0.59
2010-11-01,white,men,0.708
2010-12-01,all,NA,0.647
2010-12-01,black,NA,0.622
2010-12-01,black,women,0.601
2010-12-01,black,men,0.649
2010-12-01,hispanic,NA,0.675
2010-12-01,hispanic,women,0.565
2010-12-01,hispanic,men,0.778
2010-12-01,white,NA,0.6459999999999999
2010-12-01,white,women,0.589
2010-12-01,white,men,0.7070000000000001
2011-01-01,all,NA,0.6459999999999999
2011-01-01,black,NA,0.621
2011-01-01,black,women,0.6
2011-01-01,black,men,0.648
2011-01-01,hispanic,NA,0.674
2011-01-01,hispanic,women,0.564
2011-01-01,hispanic,men,0.777
2011-01-01,white,NA,0.6459999999999999
2011-01-01,white,women,0.589
2011-01-01,white,men,0.7070000000000001
2011-02-01,all,NA,0.6459999999999999
2011-02-01,black,NA,0.621
2011-02-01,black,women,0.599
2011-02-01,black,men,0.6459999999999999
2011-02-01,hispanic,NA,0.672
2011-02-01,hispanic,women,0.563
2011-02-01,hispanic,men,0.775
2011-02-01,white,NA,0.645
2011-02-01,white,women,0.588
2011-02-01,white,men,0.706
2011-03-01,all,NA,0.645
2011-03-01,black,NA,0.619
2011-03-01,black,women,0.599
2011-03-01,black,men,0.645
2011-03-01,hispanic,NA,0.6709999999999999
2011-03-01,hispanic,women,0.562
2011-03-01,hispanic,men,0.774
2011-03-01,white,NA,0.645
2011-03-01,white,women,0.588
2011-03-01,white,men,0.705
2011-04-01,all,NA,0.644
2011-04-01,black,NA,0.618
2011-04-01,black,women,0.597
2011-04-01,black,men,0.644
2011-04-01,hispanic,NA,0.67
2011-04-01,hispanic,women,0.561
2011-04-01,hispanic,men,0.772
2011-04-01,white,NA,0.644
2011-04-01,white,women,0.5870000000000001
2011-04-01,white,men,0.7040000000000001
2011-05-01,all,NA,0.644
2011-05-01,black,NA,0.617
2011-05-01,black,women,0.596
2011-05-01,black,men,0.643
2011-05-01,hispanic,NA,0.669
2011-05-01,hispanic,women,0.56
2011-05-01,hispanic,men,0.7709999999999999
2011-05-01,white,NA,0.644
2011-05-01,white,women,0.5870000000000001
2011-05-01,white,men,0.7040000000000001
2011-06-01,all,NA,0.643
2011-06-01,black,NA,0.616
2011-06-01,black,women,0.595
2011-06-01,black,men,0.642
2011-06-01,hispanic,NA,0.6679999999999999
2011-06-01,hispanic,women,0.56
2011-06-01,hispanic,men,0.769
2011-06-01,white,NA,0.643
2011-06-01,white,women,0.5870000000000001
2011-06-01,white,men,0.7040000000000001
2011-07-01,all,NA,0.643
2011-07-01,black,NA,0.615
2011-07-01,black,women,0.594
2011-07-01,black,men,0.64
2011-07-01,hispanic,NA,0.667
2011-07-01,hispanic,women,0.5589999999999999
2011-07-01,hispanic,men,0.768
2011-07-01,white,NA,0.643
2011-07-01,white,women,0.586
2011-07-01,white,men,0.703
2011-08-01,all,NA,0.642
2011-08-01,black,NA,0.615
2011-08-01,black,women,0.594
2011-08-01,black,men,0.64
2011-08-01,hispanic,NA,0.6659999999999999
2011-08-01,hispanic,women,0.5589999999999999
2011-08-01,hispanic,men,0.767
2011-08-01,white,NA,0.643
2011-08-01,white,women,0.586
2011-08-01,white,men,0.703
2011-09-01,all,NA,0.642
2011-09-01,black,NA,0.615
2011-09-01,black,women,0.594
2011-09-01,black,men,0.639
2011-09-01,hispanic,NA,0.665
2011-09-01,hispanic,women,0.5589999999999999
2011-09-01,hispanic,men,0.7659999999999999
2011-09-01,white,NA,0.642
2011-09-01,white,women,0.586
2011-09-01,white,men,0.7020000000000001
2011-10-01,all,NA,0.642
2011-10-01,black,NA,0.614
2011-10-01,black,women,0.594
2011-10-01,black,men,0.639
2011-10-01,hispanic,NA,0.6659999999999999
2011-10-01,hispanic,women,0.5589999999999999
2011-10-01,hispanic,men,0.765
2011-10-01,white,NA,0.642
2011-10-01,white,women,0.585
2011-10-01,white,men,0.7020000000000001
2011-11-01,all,NA,0.6409999999999999
2011-11-01,black,NA,0.613
2011-11-01,black,women,0.593
2011-11-01,black,men,0.638
2011-11-01,hispanic,NA,0.665
2011-11-01,hispanic,women,0.5589999999999999
2011-11-01,hispanic,men,0.765
2011-11-01,white,NA,0.642
2011-11-01,white,women,0.585
2011-11-01,white,men,0.7020000000000001
2011-12-01,all,NA,0.6409999999999999
2011-12-01,black,NA,0.613
2011-12-01,black,women,0.5920000000000001
2011-12-01,black,men,0.639
2011-12-01,hispanic,NA,0.665
2011-12-01,hispanic,women,0.5589999999999999
2011-12-01,hispanic,men,0.765
2011-12-01,white,NA,0.6409999999999999
2011-12-01,white,women,0.584
2011-12-01,white,men,0.701
2012-01-01,all,NA,0.6409999999999999
2012-01-01,black,NA,0.613
2012-01-01,black,women,0.5920000000000001
2012-01-01,black,men,0.638
2012-01-01,hispanic,NA,0.664
2012-01-01,hispanic,women,0.5579999999999999
2012-01-01,hispanic,men,0.764
2012-01-01,white,NA,0.6409999999999999
2012-01-01,white,women,0.584
2012-01-01,white,men,0.701
2012-02-01,all,NA,0.64
2012-02-01,black,NA,0.613
2012-02-01,black,women,0.5920000000000001
2012-02-01,black,men,0.638
2012-02-01,hispanic,NA,0.665
2012-02-01,hispanic,women,0.56
2012-02-01,hispanic,men,0.764
2012-02-01,white,NA,0.64
2012-02-01,white,women,0.583
2012-02-01,white,men,0.701
2012-03-01,all,NA,0.64
2012-03-01,black,NA,0.613
2012-03-01,black,women,0.593
2012-03-01,black,men,0.638
2012-03-01,hispanic,NA,0.665
2012-03-01,hispanic,women,0.561
2012-03-01,hispanic,men,0.763
2012-03-01,white,NA,0.64
2012-03-01,white,women,0.5820000000000001
2012-03-01,white,men,0.701
2012-04-01,all,NA,0.64
2012-04-01,black,NA,0.613
2012-04-01,black,women,0.594
2012-04-01,black,men,0.637
2012-04-01,hispanic,NA,0.665
2012-04-01,hispanic,women,0.562
2012-04-01,hispanic,men,0.763
2012-04-01,white,NA,0.639
2012-04-01,white,women,0.581
2012-04-01,white,men,0.7
2012-05-01,all,NA,0.639
2012-05-01,black,NA,0.613
2012-05-01,black,women,0.594
2012-05-01,black,men,0.637
2012-05-01,hispanic,NA,0.6659999999999999
2012-05-01,hispanic,women,0.563
2012-05-01,hispanic,men,0.764
2012-05-01,white,NA,0.639
2012-05-01,white,women,0.58
2012-05-01,white,men,0.7
2012-06-01,all,NA,0.639
2012-06-01,black,NA,0.614
2012-06-01,black,women,0.595
2012-06-01,black,men,0.637
2012-06-01,hispanic,NA,0.6659999999999999
2012-06-01,hispanic,women,0.565
2012-06-01,hispanic,men,0.764
2012-06-01,white,NA,0.638
2012-06-01,white,women,0.58
2012-06-01,white,men,0.7
2012-07-01,all,NA,0.639
2012-07-01,black,NA,0.615
2012-07-01,black,women,0.596
2012-07-01,black,men,0.637
2012-07-01,hispanic,NA,0.667
2012-07-01,hispanic,women,0.5660000000000001
2012-07-01,hispanic,men,0.764
2012-07-01,white,NA,0.637
2012-07-01,white,women,0.579
2012-07-01,white,men,0.7
2012-08-01,all,NA,0.638
2012-08-01,black,NA,0.614
2012-08-01,black,women,0.597
2012-08-01,black,men,0.636
2012-08-01,hispanic,NA,0.6659999999999999
2012-08-01,hispanic,women,0.5660000000000001
2012-08-01,hispanic,men,0.764
2012-08-01,white,NA,0.637
2012-08-01,white,women,0.578
2012-08-01,white,men,0.6990000000000001
2012-09-01,all,NA,0.638
2012-09-01,black,NA,0.613
2012-09-01,black,women,0.596
2012-09-01,black,men,0.635
2012-09-01,hispanic,NA,0.6659999999999999
2012-09-01,hispanic,women,0.5660000000000001
2012-09-01,hispanic,men,0.764
2012-09-01,white,NA,0.636
2012-09-01,white,women,0.578
2012-09-01,white,men,0.6990000000000001
2012-10-01,all,NA,0.638
2012-10-01,black,NA,0.614
2012-10-01,black,women,0.597
2012-10-01,black,men,0.634
2012-10-01,hispanic,NA,0.665
2012-10-01,hispanic,women,0.565
2012-10-01,hispanic,men,0.763
2012-10-01,white,NA,0.636
2012-10-01,white,women,0.5770000000000001
2012-10-01,white,men,0.6990000000000001
2012-11-01,all,NA,0.637
2012-11-01,black,NA,0.613
2012-11-01,black,women,0.597
2012-11-01,black,men,0.633
2012-11-01,hispanic,NA,0.664
2012-11-01,hispanic,women,0.565
2012-11-01,hispanic,men,0.762
2012-11-01,white,NA,0.636
2012-11-01,white,women,0.5760000000000001
2012-11-01,white,men,0.6990000000000001
2012-12-01,all,NA,0.637
2012-12-01,black,NA,0.613
2012-12-01,black,women,0.598
2012-12-01,black,men,0.631
2012-12-01,hispanic,NA,0.664
2012-12-01,hispanic,women,0.5660000000000001
2012-12-01,hispanic,men,0.7609999999999999
2012-12-01,white,NA,0.635
2012-12-01,white,women,0.5760000000000001
2012-12-01,white,men,0.6990000000000001
2013-01-01,all,NA,0.637
2013-01-01,black,NA,0.613
2013-01-01,black,women,0.599
2013-01-01,black,men,0.631
2013-01-01,hispanic,NA,0.6629999999999999
2013-01-01,hispanic,women,0.5660000000000001
2013-01-01,hispanic,men,0.7609999999999999
2013-01-01,white,NA,0.635
2013-01-01,white,women,0.575
2013-01-01,white,men,0.6990000000000001
2013-02-01,all,NA,0.637
2013-02-01,black,NA,0.614
2013-02-01,black,women,0.599
2013-02-01,black,men,0.632
2013-02-01,hispanic,NA,0.6629999999999999
2013-02-01,hispanic,women,0.565
2013-02-01,hispanic,men,0.76
2013-02-01,white,NA,0.635
2013-02-01,white,women,0.575
2013-02-01,white,men,0.698
2013-03-01,all,NA,0.636
2013-03-01,black,NA,0.613
2013-03-01,black,women,0.598
2013-03-01,black,men,0.632
2013-03-01,hispanic,NA,0.662
2013-03-01,hispanic,women,0.564
2013-03-01,hispanic,men,0.76
2013-03-01,white,NA,0.634
2013-03-01,white,women,0.575
2013-03-01,white,men,0.698
2013-04-01,all,NA,0.636
2013-04-01,black,NA,0.613
2013-04-01,black,women,0.598
2013-04-01,black,men,0.632
2013-04-01,hispanic,NA,0.662
2013-04-01,hispanic,women,0.563
2013-04-01,hispanic,men,0.76
2013-04-01,white,NA,0.634
2013-04-01,white,women,0.575
2013-04-01,white,men,0.6970000000000001
2013-05-01,all,NA,0.636
2013-05-01,black,NA,0.613
2013-05-01,black,women,0.598
2013-05-01,black,men,0.632
2013-05-01,hispanic,NA,0.6609999999999999
2013-05-01,hispanic,women,0.562
2013-05-01,hispanic,men,0.76
2013-05-01,white,NA,0.634
2013-05-01,white,women,0.574
2013-05-01,white,men,0.6970000000000001
2013-06-01,all,NA,0.635
2013-06-01,black,NA,0.612
2013-06-01,black,women,0.597
2013-06-01,black,men,0.631
2013-06-01,hispanic,NA,0.6609999999999999
2013-06-01,hispanic,women,0.561
2013-06-01,hispanic,men,0.76
2013-06-01,white,NA,0.634
2013-06-01,white,women,0.574
2013-06-01,white,men,0.6970000000000001
2013-07-01,all,NA,0.635
2013-07-01,black,NA,0.612
2013-07-01,black,women,0.596
2013-07-01,black,men,0.63
2013-07-01,hispanic,NA,0.6609999999999999
2013-07-01,hispanic,women,0.561
2013-07-01,hispanic,men,0.7609999999999999
2013-07-01,white,NA,0.633
2013-07-01,white,women,0.574
2013-07-01,white,men,0.696
2013-08-01,all,NA,0.635
2013-08-01,black,NA,0.611
2013-08-01,black,women,0.595
2013-08-01,black,men,0.63
2013-08-01,hispanic,NA,0.6609999999999999
2013-08-01,hispanic,women,0.56
2013-08-01,hispanic,men,0.762
2013-08-01,white,NA,0.633
2013-08-01,white,women,0.574
2013-08-01,white,men,0.695
2013-09-01,all,NA,0.634
2013-09-01,black,NA,0.611
2013-09-01,black,women,0.595
2013-09-01,black,men,0.632
2013-09-01,hispanic,NA,0.6609999999999999
2013-09-01,hispanic,women,0.5589999999999999
2013-09-01,hispanic,men,0.762
2013-09-01,white,NA,0.632
2013-09-01,white,women,0.573
2013-09-01,white,men,0.695
2013-10-01,all,NA,0.634
2013-10-01,black,NA,0.611
2013-10-01,black,women,0.593
2013-10-01,black,men,0.632
2013-10-01,hispanic,NA,0.66
2013-10-01,hispanic,women,0.5589999999999999
2013-10-01,hispanic,men,0.762
2013-10-01,white,NA,0.631
2013-10-01,white,women,0.573
2013-10-01,white,men,0.693
2013-11-01,all,NA,0.633
2013-11-01,black,NA,0.61
2013-11-01,black,women,0.593
2013-11-01,black,men,0.632
2013-11-01,hispanic,NA,0.6609999999999999
2013-11-01,hispanic,women,0.5579999999999999
2013-11-01,hispanic,men,0.763
2013-11-01,white,NA,0.631
2013-11-01,white,women,0.5720000000000001
2013-11-01,white,men,0.693
2013-12-01,all,NA,0.632
2013-12-01,black,NA,0.61
2013-12-01,black,women,0.5920000000000001
2013-12-01,black,men,0.631
2013-12-01,hispanic,NA,0.66
2013-12-01,hispanic,women,0.557
2013-12-01,hispanic,men,0.763
2013-12-01,white,NA,0.63
2013-12-01,white,women,0.5720000000000001
2013-12-01,white,men,0.6920000000000001
2014-01-01,all,NA,0.632
2014-01-01,black,NA,0.609
2014-01-01,black,women,0.591
2014-01-01,black,men,0.63
2014-01-01,hispanic,NA,0.66
2014-01-01,hispanic,women,0.557
2014-01-01,hispanic,men,0.763
2014-01-01,white,NA,0.629
2014-01-01,white,women,0.5720000000000001
2014-01-01,white,men,0.691
2014-02-01,all,NA,0.631
2014-02-01,black,NA,0.608
2014-02-01,black,women,0.591
2014-02-01,black,men,0.629
2014-02-01,hispanic,NA,0.66
2014-02-01,hispanic,women,0.557
2014-02-01,hispanic,men,0.763
2014-02-01,white,NA,0.629
2014-02-01,white,women,0.5720000000000001
2014-02-01,white,men,0.69
2014-03-01,all,NA,0.631
2014-03-01,black,NA,0.608
2014-03-01,black,women,0.5920000000000001
2014-03-01,black,men,0.628
2014-03-01,hispanic,NA,0.66
2014-03-01,hispanic,women,0.557
2014-03-01,hispanic,men,0.763
2014-03-01,white,NA,0.629
2014-03-01,white,women,0.5720000000000001
2014-03-01,white,men,0.6890000000000001
2014-04-01,all,NA,0.631
2014-04-01,black,NA,0.608
2014-04-01,black,women,0.5920000000000001
2014-04-01,black,men,0.628
2014-04-01,hispanic,NA,0.66
2014-04-01,hispanic,women,0.5579999999999999
2014-04-01,hispanic,men,0.762
2014-04-01,white,NA,0.628
2014-04-01,white,women,0.5710000000000001
2014-04-01,white,men,0.688
2014-05-01,all,NA,0.63
2014-05-01,black,NA,0.608
2014-05-01,black,women,0.591
2014-05-01,black,men,0.628
2014-05-01,hispanic,NA,0.66
2014-05-01,hispanic,women,0.557
2014-05-01,hispanic,men,0.762
2014-05-01,white,NA,0.627
2014-05-01,white,women,0.5710000000000001
2014-05-01,white,men,0.687
2014-06-01,all,NA,0.63
2014-06-01,black,NA,0.607
2014-06-01,black,women,0.59
2014-06-01,black,men,0.628
2014-06-01,hispanic,NA,0.66
2014-06-01,hispanic,women,0.5579999999999999
2014-06-01,hispanic,men,0.7609999999999999
2014-06-01,white,NA,0.627
2014-06-01,white,women,0.57
2014-06-01,white,men,0.687
2014-07-01,all,NA,0.63
2014-07-01,black,NA,0.608
2014-07-01,black,women,0.59
2014-07-01,black,men,0.629
2014-07-01,hispanic,NA,0.659
2014-07-01,hispanic,women,0.5579999999999999
2014-07-01,hispanic,men,0.76
2014-07-01,white,NA,0.626
2014-07-01,white,women,0.57
2014-07-01,white,men,0.6859999999999999
2014-08-01,all,NA,0.629
2014-08-01,black,NA,0.608
2014-08-01,black,women,0.59
2014-08-01,black,men,0.63
2014-08-01,hispanic,NA,0.659
2014-08-01,hispanic,women,0.5579999999999999
2014-08-01,hispanic,men,0.759
2014-08-01,white,NA,0.626
2014-08-01,white,women,0.569
2014-08-01,white,men,0.6859999999999999
2014-09-01,all,NA,0.629
2014-09-01,black,NA,0.608
2014-09-01,black,women,0.591
2014-09-01,black,men,0.63
2014-09-01,hispanic,NA,0.659
2014-09-01,hispanic,women,0.5589999999999999
2014-09-01,hispanic,men,0.759
2014-09-01,white,NA,0.625
2014-09-01,white,women,0.569
2014-09-01,white,men,0.685
2014-10-01,all,NA,0.629
2014-10-01,black,NA,0.609
2014-10-01,black,women,0.591
2014-10-01,black,men,0.631
2014-10-01,hispanic,NA,0.66
2014-10-01,hispanic,women,0.56
2014-10-01,hispanic,men,0.76
2014-10-01,white,NA,0.625
2014-10-01,white,women,0.569
2014-10-01,white,men,0.685
2014-11-01,all,NA,0.629
2014-11-01,black,NA,0.61
2014-11-01,black,women,0.5920000000000001
2014-11-01,black,men,0.631
2014-11-01,hispanic,NA,0.66
2014-11-01,hispanic,women,0.56
2014-11-01,hispanic,men,0.76
2014-11-01,white,NA,0.625
2014-11-01,white,women,0.569
2014-11-01,white,men,0.684
2014-12-01,all,NA,0.629
2014-12-01,black,NA,0.611
2014-12-01,black,women,0.5920000000000001
2014-12-01,black,men,0.633
2014-12-01,hispanic,NA,0.6609999999999999
2014-12-01,hispanic,women,0.56
2014-12-01,hispanic,men,0.7609999999999999
2014-12-01,white,NA,0.624
2014-12-01,white,women,0.569
2014-12-01,white,men,0.684
2015-01-01,all,NA,0.629
2015-01-01,black,NA,0.611
2015-01-01,black,women,0.593
2015-01-01,black,men,0.633
2015-01-01,hispanic,NA,0.6609999999999999
2015-01-01,hispanic,women,0.5589999999999999
2015-01-01,hispanic,men,0.763
2015-01-01,white,NA,0.624
2015-01-01,white,women,0.569
2015-01-01,white,men,0.6829999999999999
2015-02-01,all,NA,0.629
2015-02-01,black,NA,0.611
2015-02-01,black,women,0.5920000000000001
2015-02-01,black,men,0.634
2015-02-01,hispanic,NA,0.6609999999999999
2015-02-01,hispanic,women,0.5579999999999999
